,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1619,"CHF19,000,000.–",Single house,15,,674 m2,4,1995,,1071 Chexbres
1620,"CHF20,000,000.–",Multi-family house,,,,,,,6830 Chiasso
1621,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6992 Cimo"
1622,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6992 Cimo"
1623,"CHF1,050,000.–",Single house,7,,160 m2,2,1991,,"Via Cimo 18, 6992 Cimo"
1624,"CHF1,235,000.–",Single house,8,,208 m2,,1987,,6702 Claro
1625,"CHF790,000.–",Single house,6.5,,170 m2,2,2022,,2932 Coeuve
1626,"CHF1,500,000.–",Villa,6.5,,300 m2,,1988,,"Via Mercole, 6877 Coldrerio"
1627,"CHF4,950,000.–",Villa,5,,400 m2,,1990,,6926 Collina d'Oro
1628,"CHF1,480,000.–",Row house,5,,170 m2,,1997,,6974 Collina d'Oro
1629,"CHF2,290,000.–",Bifamiliar house,5,,,,1999,2019,1245 Collonge-Bellerive
1630,"CHF1,350,000.–",Single house,6.5,,275 m2,,2013,2021,1903 Collonges
1631,"CHF6,400,000.–",Single house,8,,290 m2,,1976,,1223 Cologny
1632,"CHF865,000.–",Multi-family house,,,,,1902,,2013 Colombier NE
1633,"CHF890,000.–",Villa,6.5,,175 m2,,1977,2020,1964 Conthey
1634,"CHF4,950,000.–",Villa,5,,400 m2,,1990,,6926 Collina d'Oro
1635,"CHF1,480,000.–",Row house,5,,170 m2,,1997,,6974 Collina d'Oro
1636,"CHF2,290,000.–",Bifamiliar house,5,,,,1999,2019,1245 Collonge-Bellerive
1637,"CHF1,350,000.–",Single house,6.5,,275 m2,,2013,2021,1903 Collonges
1638,"CHF6,400,000.–",Single house,8,,290 m2,,1976,,1223 Cologny
1639,"CHF865,000.–",Multi-family house,,,,,1902,,2013 Colombier NE
1640,"CHF890,000.–",Villa,6.5,,175 m2,,1977,2020,1964 Conthey
1641,"CHF220,000.–",Row house,4.5,,100 m2,,1900,1970,3960 Corin-de-la-Crête
1642,"CHF12,900,000.–",Villa,9,,690 m2,4,1927,2010,1802 Corseaux
1643,"CHF785,000.–",Single house,7.5,,190 m2,,2022,,"hauterive 20B, 2950 Courgenay"
1644,"CHF1,800,000.–",Chalet,6.5,GF,250 m2,,1965,,"Impasse Bonzor, 3963 Crans-Montana"
1645,"CHF1,850,000.–",Chalet,4.5,GF,155 m2,2,2014,,"Route de Grinchon, 3963 Crans-Montana"
1646,"CHF4,500,000.–",Chalet,7.5,GF,270 m2,,1965,,"Route des Mélèzes, 3963 Crans-Montana"
1647,"CHF3,250,000.–",Single house,6,,250 m2,3,1972,2011,1299 Crans-près-Céligny
1648,"CHF750,000.–",Single house,6,,139 m2,2,1973,,2088 Cressier NE
1649,"CHF1,190,000.–",Row house,5.5,,208 m2,,2023,,6516 Cugnasco
1650,"CHF1,590,000.–",Single house,6.5,,292 m2,,2019,,6516 Cugnasco
1651,"CHF3,950,000.–",Villa,9.5,,285 m2,3,1998,,6944 Cureglia
1652,"CHF1,850,000.–",Single house,6.5,GF,250 m2,3,,,"Via Belvedere 2E, 6964 Davesco-Soragno"
1653,"CHF2,750,000.–",Single house,7.5,,400 m2,3,,,6964 Davesco-Soragno
1654,"CHF940,000.–",Single house,8.5,,210 m2,3,1964,2018,2800 Delémont
1655,"CHF690,000.–",Single house,6,,170 m2,,1752,2020,4457 Diegten
1656,"CHF1,990,000.–",Row house,6.5,,220 m2,4,2002,2022,8953 Dietikon
1657,"CHF1,250,000.–",Villa,6.5,GF,235 m2,2,2004,,6967 Dino
1658,"CHF475,000.–",Multi-family house,,,300 m2,,,,6715 Dongio
1659,"CHF3,650,000.–",Single house,9,,432 m2,,1600,,1195 Dully
1660,"CHF1,850,000.–",Single house,11.5,,243 m2,,1876,2007,"Eibenweg 5, 5304 Endingen"
1661,"CHF1,075,000.–",Single house,6.5,,175 m2,3,1971,,"Moos 281, 3619 Eriz"
1662,"CHF585,000.–",Single house,4.5,,100 m2,3,1932,1991,"Passwangstrasse 17, 4228 Erschwil"
1663,"CHF118,000.–",Farm house,2,,,,,,1925 Finhaut
1664,"CHF1,350,000.–",Single house,6.5,,205 m2,,1985,2019,2577 Finsterhennen
1665,"CHF1,200,000.–",Single house,8,,150 m2,3,1970,2017,3978 Flanthey
1666,"CHF1,150,000.–",Multi-family house,,,,3,1920,2018,9230 Flawil
1667,"CHF4,950,000.–",Villa,7,,425 m2,,2000,,6574 Fosano
1668,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1669,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1670,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1671,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1672,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1673,"CHF949,000.–",Single house,5.5,,183 m2,,2022,,1926 Fully
1674,"CHF1,350,000.–",Single house,5.5,,217 m2,,2021,,1926 Fully
1675,"CHF1,366,000.–",Single house,6.5,,236 m2,,2022,,1926 Fully
1676,"CHF1,545,000.–",Single house,6.5,,216 m2,,2022,,1926 Fully
1677,"CHF3,980,000.–",Single house,10,,600 m2,,1750,2005,1173 Féchy
1678,"CHF980,000.–",Single house,4,,192 m2,,1900,,"Piazza S. Giovanni, 6925 Gentilino"
1679,"CHF980,000.–",Single house,4,GF,192 m2,,1900,2019,6925 Gentilino
1680,"CHF2,850,000.–",Single house,8.5,,352 m2,3,1972,2000,6925 Gentilino
1681,"CHF6,650,000.–",Villa,12,,485 m2,,2009,2021,6925 Gentilino
1682,"CHF1,460,000.–",Row house,6.5,,132 m2,3,2023,,8954 Geroldswil
1683,"CHF1,520,000.–",Row house,6.5,,130 m2,3,2023,,8954 Geroldswil
1684,"CHF1,590,000.–",Row house,6.5,,129 m2,3,2023,,8954 Geroldswil
1685,"CHF1,490,000.–",Single house,5.5,,210 m2,3,2009,,6596 Gordola
1686,"CHF1,950,000.–",Single house,10,3,400 m2,,1800,2000,"Vicolo al Burio, 6596 Gordola"
1687,"CHF390,000.–",Single house,4.5,,129 m2,2,,,6929 Gravesano
1688,"CHF990,000.–",Single house,5,,150 m2,,,,6929 Gravesano
1689,"CHF1,095,000.–",Row house,5.5,,183 m2,2,1981,,1971 Grimisuat
1690,"CHF430,000.–",Chalet,5.5,,145 m2,,1978,2017,3979 Grône
1691,"CHF675,000.–",Row house,4.5,,140 m2,,1989,2020,3979 Grône
1692,"CHF1,108,000.–",Single house,7.5,,180 m2,,2023,,"Feldstrasse, 6166 Hasle LU"
1693,"CHF2,630,000.–",Chalet,6.5,,240 m2,,2009,,1997 Haute-Nendaz
1694,"CHF2,980,000.–",Bifamiliar house,6,,230 m2,,1990,2015,1248 Hermance
1695,"CHF880,000.–",Single house,5.5,,188 m2,3,1937,2016,5027 Herznach
1696,"CHF750,000.–",Bifamiliar house,5.5,,100 m2,3,1959,,"Baldeggstrasse 78, 6280 Hochdorf"
1697,"CHF155,000.–",Single house,3.5,,34 m2,,2019,,"Rütteli 17, 4718 Holderbank SO"
1698,"CHF936,000.–",Chalet,6,,160 m2,,1986,,1977 Icogne
1699,"CHF1,900,000.–",Single house,6.5,,150 m2,,1968,2014,6655 Intragna
1700,"CHF1,830,000.–",Single house,5.5,,171 m2,3,2009,,"Kirchhaldenstrasse 19, 8722 Kaltbrunn"
1701,"CHF2,400,000.–",Bifamiliar house,5.5,,178 m2,,2017,,8934 Knonau
1702,"CHF1,290,000.–",Multi-family house,,,,,1945,,9643 Krummenau
1703,"CHF9,999,999.–",Single house,9.5,,560 m2,2,2010,2017,"Musterstrasse 999, 2406 La Brévine"
1704,"CHF520,000.–",Chalet,3.5,,80 m2,,1950,2019,1918 La Tzoumaz
1705,"CHF545,000.–",Multi-family house,8.5,,180 m2,4,1900,1992,1454 La Vraconnaz
1706,"CHF980,000.–",Multi-family house,,,270 m2,,1887,2022,"Ausserdorf 14, 4438 Langenbruck"
1707,"CHF790,000.–",Row house,5.5,,147 m2,,2000,2006,"Lenggenweg 28, 3550 Langnau im Emmental"
1708,"CHF890,000.–",Single house,8.5,,330 m2,,1970,,"Via Moncucco, 6743 Lavorgo"
1709,"CHF5,500,000.–",Bifamiliar house,11,,370 m2,2,1950,,"A Le Grand-Saconnex, 1218 Le Grand-Saconnex"
1710,"CHF1,150,000.–",Chalet,6.5,,140 m2,,1991,,1988 Les Collons
1711,"CHF1,150,000.–",Single house,6,,145 m2,,2006,,1988 Les Collons
1712,"CHF980,000.–",Single house,4.5,,115 m2,3,1971,,2610 Les Pontins
1713,"CHF890,000.–",Single house,8.5,,330 m2,,1970,,"Via Moncucco, 6743 Lavorgo"
1714,"CHF5,500,000.–",Bifamiliar house,11,,370 m2,2,1950,,"A Le Grand-Saconnex, 1218 Le Grand-Saconnex"
1715,"CHF1,150,000.–",Chalet,6.5,,140 m2,,1991,,1988 Les Collons
1716,"CHF1,150,000.–",Single house,6,,145 m2,,2006,,1988 Les Collons
1717,"CHF980,000.–",Single house,4.5,,115 m2,3,1971,,2610 Les Pontins
1718,"CHF550,000.–",Single house,7.5,,170 m2,,1970,,1945 Liddes
1719,"CHF1,350,000.–",Single house,9.5,,201 m2,3,1903,,"Sonnenweg 23, 4410 Liestal"
1720,"CHF250,000.–",Farm house,,,284 m2,,,,"strada principale, 6682 Linescio"
1721,"CHF850,000.–",Single house,5.5,,160 m2,4,,,6600 Locarno
1722,"CHF2,100,000.–",Villa,7,,309 m2,,1975,,6605 Locarno
1723,"CHF3,200,000.–",Single house,6.5,,170 m2,,2007,,6605 Locarno
1724,"CHF3,280,000.–",Single house,4.5,,,,2022,,6605 Locarno
1725,"CHF340,000.–",Rustico,4.5,,100 m2,,1988,,"Sassello Loco, 6661 Loco"
1726,"CHF1,495,000.–",Multi-family house,14,,250 m2,3,1900,2019,"Hauptstrasse 53, 9506 Lommis"
1727,"CHF995,000.–",Single house,,,405 m2,2,1650,1984,"Via Case Albertini 8, 6616 Losone"
1728,"CHF890,000.–",Row house,4.5,,156 m2,2,2022,,6953 Lugaggia
1729,"CHF1,200,000.–",Single house,5.5,,143 m2,3,1992,,6900 Lugano
1730,"CHF1,200,000.–",Single house,5.5,,143 m2,3,1992,,6900 Lugano
1731,"CHF1,580,000.–",Villa,10,,265 m2,,1976,,"Lugaggia, 6900 Lugano"
1732,"CHF1,580,000.–",Villa,10,,265 m2,,1976,,"Lugaggia, 6900 Lugano"
1733,"CHF2,995,000.–",Single house,5.5,,200 m2,2,2001,,6900 Lugano
1734,"CHF3,000,000.–",Multi-family house,25,,937 m2,,1913,,"Via Pazzalino, 6900 Lugano"
1735,"CHF4,500,000.–",Villa,10,,520 m2,,1963,1987,6900 Lugano
1736,"CHF5,300,000.–",Multi-family house,12,,793 m2,,,,6900 Lugano
1737,"CHF5,300,000.–",Multi-family house,12,,793 m2,,,,6900 Lugano
1738,"CHF5,700,000.–",Villa,10,,632 m2,,1965,2016,6900 Lugano
1739,"CHF12,900,000.–",Villa,9.5,,510 m2,,,2019,6900 Lugano
1740,"CHF2,130,000.–",Villa,8,,320 m2,,1970,,6914 Lugano
1741,"CHF1,390,000.–",Single house,6.5,,200 m2,2,1986,,"Seltisbergerstrasse 29, 4419 Lupsingen"
1742,"CHF8,250,000.–",Single house,14,,630 m2,,,2011,1167 Lussy-sur-Morges
1743,"CHF2,590,000.–",Bifamiliar house,6.5,,190 m2,,,,1095 Lutry
1744,"CHF2,100,000.–",Single house,6.5,,180 m2,2,1974,2022,"Udelbodenstrasse 55, 6014 Luzern"
1745,"CHF1,620,000.–",Multi-family house,9,,286 m2,,2010,,6573 Magadino
1746,"CHF3,500,000.–",Villa,12.5,,460 m2,3,1660,,6983 Magliaso
1747,"CHF110,000.–",Rustico,9.5,,180 m2,,,,6713 Malvaglia
1748,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1749,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1750,"CHF550,000.–",Multi-family house,,,400 m2,,,,6713 Malvaglia
1751,"CHF1,095,000.–",Bifamiliar house,10.5,,288 m2,,1982,,6713 Malvaglia
1752,"CHF1,600,000.–",Villa,7,,280 m2,2,,2007,6817 Maroggia
1753,"CHF350,000.–",Single house,9,,270 m2,3,,,6809 Medeglia
1754,"CHF1,450,000.–",Single house,6.5,,235 m2,2,,2009,6818 Melano
1755,"CHF7,000,000.–",Villa,9.5,,420 m2,4,2022,2022,"Lungo Lago Motta, 6815 Melide"
1756,"CHF1,100,000.–",Single house,5.5,,195 m2,2,2011,,"Via Dott. G. Polar 48, 6850 Mendrisio"
1757,"CHF1,240,000.–",Multi-family house,10.5,,,4,,2009,6850 Mendrisio
1758,"CHF1,550,000.–",Single house,7.5,,281 m2,,2006,,6862 Mendrisio
1759,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1760,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1761,"CHF550,000.–",Multi-family house,,,400 m2,,,,6713 Malvaglia
1762,"CHF1,095,000.–",Bifamiliar house,10.5,,288 m2,,1982,,6713 Malvaglia
1763,"CHF1,600,000.–",Villa,7,,280 m2,2,,2007,6817 Maroggia
1764,"CHF350,000.–",Single house,9,,270 m2,3,,,6809 Medeglia
1765,"CHF1,450,000.–",Single house,6.5,,235 m2,2,,2009,6818 Melano
1766,"CHF7,000,000.–",Villa,9.5,,420 m2,4,2022,2022,"Lungo Lago Motta, 6815 Melide"
1767,"CHF1,100,000.–",Single house,5.5,,195 m2,2,2011,,"Via Dott. G. Polar 48, 6850 Mendrisio"
1768,"CHF1,240,000.–",Multi-family house,10.5,,,4,,2009,6850 Mendrisio
1769,"CHF1,550,000.–",Single house,7.5,,281 m2,,2006,,6862 Mendrisio
1770,"CHF390,000.–",Rustico,,,216 m2,,,,6563 Mesocco
1771,"CHF585,000.–",Single house,5.5,,100 m2,,1780,,6805 Mezzovico
1772,"CHF1,150,000.–",Single house,4.5,,190 m2,2,,2004,6648 Minusio
1773,"CHF1,200,000.–",Single house,4.5,,68 m2,,1965,,6648 Minusio
1774,"CHF650,000.–",Single house,10,,160 m2,,1890,2012,3972 Miège
1775,"CHF845,000.–",Single house,4.5,GF,105 m2,2,,,"Route du Lynx 41, 1663 Moléson"
1776,"CHF4,800,000.–",Villa,8,,400 m2,,,2008,6926 Montagnola
1777,"CHF4,800,000.–",Villa,7,,370 m2,3,1994,,6926 Montagnola
1778,"CHF8,000,000.–",Villa,8.5,,875 m2,,,,6926 Montagnola
1779,"CHF975,000.–",Row house,5.5,,200 m2,,2022,,1870 Monthey
1780,"CHF4,600,000.–",Villa,5.5,,240 m2,3,2001,,1820 Montreux
1781,"CHF6,200,000.–",Single house,11.5,,479 m2,4,1900,,1820 Montreux
1782,"CHF860,000.–",Row house,5,,150 m2,,2016,,"Via Vacallo 1b, 6834 Morbio Inferiore"
1783,"CHF1,790,000.–",Single house,5.5,,200 m2,,1981,2000,6835 Morbio Superiore
1784,"CHF4,700,000.–",Villa,8,,242 m2,2,,,6922 Morcote
1785,"CHF5,000,000.–",Villa,7.5,,220 m2,1,1970,,6922 Morcote
1786,"CHF9,800,000.–",Villa,,,,,,,6922 Morcote
1787,"CHF4,500,000.–",Single house,12,,890 m2,,1820,2009,1110 Morges
1788,"CHF1,100,000.–",Multi-family house,,,,,1974,,1875 Morgins
1789,"CHF395,000.–",Single house,5,,170 m2,3,,,6838 Muggio
1790,"CHF3,580,000.–",Single house,5.5,,240 m2,,2012,,"Brunnrainstrasse, 4132 Muttenz"
1791,"CHF3,500,000.–",Villa,5.5,3,325 m2,,,,6933 Muzzano
1792,"CHF1,320,000.–",Bifamiliar house,6.5,,205 m2,,2000,2017,5103 Möriken AG
1793,"CHF1,295,000.–",Single house,8,,186 m2,3,1988,,"Walderstrasse 15, 8733 Neuhaus-Eschenbach"
1794,"CHF620,000.–",Bifamiliar house,4.5,,99 m2,4,1933,,8212 Neuhausen am Rheinfall
1795,"CHF890,000.–",Single house,8.5,,166 m2,3,1964,,"Bachmühle 5, 3087 Niedermuhlern"
1796,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2,2023,,9203 Niederwil SG
1797,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2,2023,,9203 Niederwil SG
1798,"CHF820,000.–",Single house,4.5,,150 m2,2,2018,,6883 Novazzano
1799,"CHF830,000.–",Single house,5,,170 m2,2,2020,,6883 Novazzano
1800,"CHF895,000.–",Single house,5.5,,150 m2,3,1989,2019,6883 Novazzano
1801,"CHF2,550,000.–",Single house,11,,447 m2,3,1992,2021,3976 Noës
1802,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2,2023,,9203 Niederwil SG
1803,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2,2023,,9203 Niederwil SG
1804,"CHF820,000.–",Single house,4.5,,150 m2,2,2018,,6883 Novazzano
1805,"CHF830,000.–",Single house,5,,170 m2,2,2020,,6883 Novazzano
1806,"CHF895,000.–",Single house,5.5,,150 m2,3,1989,2019,6883 Novazzano
1807,"CHF2,550,000.–",Single house,11,,447 m2,3,1992,2021,3976 Noës
1808,"CHF955,000.–",Row house,5.5,,158 m2,4,2022,,"Ossingerstrasse 15, 8526 Oberneunforn"
1809,"CHF985,000.–",Single house,4.5,,142 m2,4,2021,,"Ossingerstrasse 15, 8526 Oberneunforn"
1810,"CHF1,500,000.–",Single house,5.5,,130 m2,,1977,,"Hölibachstrasse 34, 8912 Obfelden"
1811,"CHF615,000.–",Single house,3.5,,100 m2,,2000,,6718 Olivone
1812,"CHF730,000.–",Single house,6.5,,196 m2,,,,6718 Olivone
1813,"CHF1,250,000.–",Villa,7.5,,234 m2,,2006,,3971 Ollon VS
1814,"CHF1,295,000.–",Multi-family house,,,183 m2,,1933,,4600 Olten
1815,"CHF1,200,000.–",Single house,5.5,,184 m2,3,2019,,"Origlio, 6945 Origlio"
1816,"CHF1,200,000.–",Row house,4.5,,161 m2,3,2021,,"via Lugano, 6945 Origlio"
1817,"CHF1,300,000.–",Single house,5.5,,184 m2,3,2019,,"Origlio, 6945 Origlio"
1818,"CHF1,730,000.–",Single house,5.5,,180 m2,,1990,2019,1911 Ovronnaz
1819,"CHF1,190,000.–",Single house,5.5,,168 m2,,1950,2020,"Boladee 21, 6657 Palagnedra"
1820,"CHF1,180,000.–",Villa,6.5,,210 m2,3,,,6913 Paradiso
1821,"CHF1,050,000.–",Single house,9,,190 m2,,1932,2000,1530 Payerne
1822,"CHF1,290,000.–",Single house,7,,140 m2,,1970,2016,6912 Pazzallo
1823,"CHF265,000.–",Rustico,4.5,,61 m2,,1900,,6744 Personico
1824,"CHF1,225,000.–",Single house,7.5,,210 m2,,1978,,4148 Pfeffingen
1825,"CHF430,000.–",Single house,14.5,,320 m2,,,,6776 Piotta
1826,"CHF850,000.–",Single house,3.5,,135 m2,1,1970,,6946 Ponte Capriasca
1827,"CHF1,180,000.–",Villa,6.5,,210 m2,3,,,6913 Paradiso
1828,"CHF1,050,000.–",Single house,9,,190 m2,,1932,2000,1530 Payerne
1829,"CHF1,290,000.–",Single house,7,,140 m2,,1970,2016,6912 Pazzallo
1830,"CHF265,000.–",Rustico,4.5,,61 m2,,1900,,6744 Personico
1831,"CHF1,225,000.–",Single house,7.5,,210 m2,,1978,,4148 Pfeffingen
1832,"CHF430,000.–",Single house,14.5,,320 m2,,,,6776 Piotta
1833,"CHF850,000.–",Single house,3.5,,135 m2,1,1970,,6946 Ponte Capriasca
1834,"CHF945,000.–",Single house,5.5,,150 m2,,,,6988 Ponte Tresa
1835,"CHF1,650,000.–",Multi-family house,,,,,,,6988 Ponte Tresa
1836,"CHF1,780,000.–",Single house,8,,250 m2,,1989,2015,1991 Pravidondaz (Salins)
1837,"CHF150,000.–",Rustico,5.5,,120 m2,,,,6526 Prosito
1838,"CHF80,000.–",Rustico,4.5,,100 m2,,,,6723 Prugiasco
1839,"CHF675,000.–",Single house,8.5,,270 m2,,1798,,6984 Pura
1840,"CHF795,000.–",Single house,5.5,,250 m2,3,,,6984 Pura
1841,"CHF910,000.–",Row house,4.5,,110 m2,2,2010,,"Via Selva 22, 6984 Pura"
1842,"CHF3,290,000.–",Villa,7.5,,420 m2,,1985,,6984 Pura
1843,"CHF3,800,000.–",Villa,8,,300 m2,2,1968,,6984 Pura
1844,"CHF590,000.–",Bifamiliar house,6,,170 m2,3,1913,1997,"Purasca Superiore, 6989 Purasca"
1845,"CHF1,490,000.–",Single house,6.5,,383 m2,3,,2013,"Purasca Inferiore, 6989 Purasca"
1846,"CHF1,550,000.–",Villa,5.5,,255 m2,3,2005,,6862 Rancate
1847,"CHF1,258,400.–",Bifamiliar house,5.5,,191 m2,4,2021,,9445 Rebstein
1848,"CHF1,150,000.–",Row house,5.5,,138 m2,3,2022,,"Kohlplatzweg 7, 4310 Rheinfelden"
1849,"CHF1,370,000.–",Row house,5.5,,138 m2,3,2022,,"Kohlplatzweg 7, 4310 Rheinfelden"
1850,"CHF3,500,000.–",Chalet,7.5,,350 m2,,2022,,1908 Riddes
1851,"CHF1,760,000.–",Row house,4.5,4,134 m2,,2023,,"Meierweg 44, 4125 Riehen"
1852,"CHF690,000.–",Row house,4.5,,105 m2,,1970,,6826 Riva San Vitale
1853,"CHF210,000.–",Single house,4.5,,120 m2,,,,6760 Rossura
1854,"CHF2,420,000.–",Single house,7.5,,201 m2,,1984,,"Berghofweg 14B, 8630 Rüti ZH"
1855,"CHF4,100,000.–",Single house,5.5,,180 m2,,1964,2008,6575 S. Nazzaro
1856,"CHF1,048,000.–",Villa,,,,,,,6854 S. Pietro
1857,"CHF2,000,000.–",Multi-family house,14,,409 m2,3,,1993,7247 Saas im Prättigau
1858,"CHF599,000.–",Chalet,3.5,,160 m2,,2023,,1996 Saclentz (Nendaz)
1859,"CHF445,000.–",Single house,3,,60 m2,1,,,6839 Sagno
1860,"CHF2,230,000.–",Villa,,,,3,1960,2014,6839 Sagno
1861,"CHF4,800,000.–",Villa,11,,517 m2,4,1920,,1806 Saint-Légier-La Chiésaz
1862,"CHF750,000.–",Row house,4.5,,156 m2,,2022,,1966 Saint-Romain (Ayent)
1863,"CHF3,950,000.–",Bifamiliar house,11,,500 m2,,1998,,6954 Sala Capriasca
1864,"CHF695,000.–",Rustico,7,,185 m2,3,,,"Cagiallo Nucleo, 6955 Sala Capriasca"
1865,"CHF750,000.–",Row house,4.5,,162 m2,,2021,,1991 Salins
1866,"CHF770,000.–",Single house,6,,160 m2,,1950,2002,1991 Salins
1867,"CHF810,000.–",Row house,5.5,,177 m2,,2021,,1991 Salins
1868,"CHF1,780,000.–",Villa,7,,262 m2,,1989,2013,1991 Salins
1869,"CHF1,450,000.–",Row house,5,,130 m2,3,1992,,8833 Samstagern
1870,"CHF1,730,000.–",Single house,11,,280 m2,,1900,,6577 Sant'Abbondio
1871,"CHF750,000.–",Row house,4.5,,162 m2,,2021,,1991 Salins
1872,"CHF770,000.–",Single house,6,,160 m2,,1950,2002,1991 Salins
1873,"CHF810,000.–",Row house,5.5,,177 m2,,2021,,1991 Salins
1874,"CHF1,780,000.–",Villa,7,,262 m2,,1989,2013,1991 Salins
1875,"CHF1,450,000.–",Row house,5,,130 m2,3,1992,,8833 Samstagern
1876,"CHF1,730,000.–",Single house,11,,280 m2,,1900,,6577 Sant'Abbondio
1877,"CHF1,590,000.–",Villa,5,,223 m2,,1995,,6592 Sant'Antonino
1878,"CHF1,600,000.–",Multi-family house,8.5,,300 m2,,1993,,7536 Santa Maria Val Müstair
1880,"CHF1,650,000.–",Chalet,7,,205 m2,,2004,2021,1965 Savièse
1881,"CHF6,200,000.–",Single house,8.5,,400 m2,,1967,2018,1965 Savièse
1882,"CHF5,700,000.–",Villa,6,,320 m2,,,2001,6942 Savosa
1883,"CHF335,000.–",Chalet,4.5,,82 m2,,1972,2021,1907 Saxon
1884,"CHF860,000.–",Single house,11,,372 m2,,1988,2012,1907 Saxon
1885,"CHF815,000.–",Chalet,,,184 m2,,2001,,1966 Saxonne (Ayent)
1886,"CHF990,000.–",Row house,6.5,,160 m2,,1970,2010,4124 Schönenbuch
1887,"CHF1,490,000.–",Multi-family house,10.5,,300 m2,,2004,,6514 Sementina
1888,"CHF1,490,000.–",Multi-family house,,,300 m2,,2004,,6514 Sementina
1889,"CHF1,300,000.–",Multi-family house,,,,,1961,,3960 Sierre
1890,"CHF285,000.–",Single house,3.5,,100 m2,,1985,,6806 Sigirino
1891,"CHF1,225,000.–",Single house,5.5,,200 m2,,,,6806 Sigirino
1892,"CHF1,090,000.–",Row house,5.5,,151 m2,,,,"Route de Lentine, 1950 Sion"
1893,"CHF1,090,000.–",Row house,4.5,,151 m2,,,,"Route de Lentine, 1950 Sion"
1894,"CHF2,800,000.–",Single house,6,,331 m2,3,2021,,1950 Sion
1895,"CHF2,650,000.–",Single house,6.5,,202 m2,3,2007,,"Rosenwis 13, 9245 Sonnental"
1896,"CHF2,900,000.–",Villa,8.5,GF,408 m2,3,1998,,6924 Sorengo
1897,"CHF5,900,000.–",Villa,10,,505 m2,2,,,6924 Sorengo
1898,"CHF170,000.–",Single house,6.5,,180 m2,,,,6663 Spruga
1899,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1806 St-Légier-La Chiésaz
1900,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023,,1806 St-Légier-La Chiésaz
1901,"CHF870,000.–",Single house,7.5,,143 m2,,1971,,1890 St-Maurice
1902,"CHF1,200,000.–",Villa,5.5,,140 m2,2,2011,,"A St-Maurice, 1890 St-Maurice"
1903,"CHF650,000.–",Single house,,,172 m2,,1943,,1955 St-Pierre-de-Clages
1904,"CHF6,300,000.–",Multi-family house,,,1464 m2,,1968,,"Ruhsitzstrasse 27/29, 9000 St. Gallen"
1906,"CHF2,300,000.–",Villa,10.5,,614 m2,,1987,2009,6855 Stabio
1907,"CHF625,000.–",Multi-family house,9,,200 m2,,1873,,1450 Ste-Croix
1908,"CHF650,000.–",Villa,5,,106 m2,,1948,1985,1450 Ste-Croix
1909,"CHF695,000.–",Single house,10,,,,1910,,"Waldstrasse 4, 8583 Sulgen"
1910,"CHF850,000.–",Single house,5.5,,185 m2,3,1999,,8583 Sulgen
1912,"CHF620,000.–",Single house,5.5,2,134 m2,,2021,,3952 Susten
1913,"CHF1,190,000.–",Single house,4.5,,,,2009,2020,6807 Taverne
1914,"CHF1,900,000.–",Villa,7.5,,320 m2,,1988,2005,6652 Tegna
1915,"CHF1,825,000.–",Single house,7,,181 m2,,,,6598 Tenero
1916,"CHF250,000.–",Single house,4.5,,80 m2,,1961,,6998 Termine
1918,"CHF620,000.–",Single house,5.5,2,134 m2,,2021,,3952 Susten
1919,"CHF1,190,000.–",Single house,4.5,,,,2009,2020,6807 Taverne
1920,"CHF1,900,000.–",Villa,7.5,,320 m2,,1988,2005,6652 Tegna
1921,"CHF1,825,000.–",Single house,7,,181 m2,,,,6598 Tenero
1922,"CHF250,000.–",Single house,4.5,,80 m2,,1961,,6998 Termine
1923,"CHF3,950,000.–",Multi-family house,,,287 m2,,1907,2017,"Eisenbahnstrasse 27, 8800 Thalwil"
1924,"CHF85,000.–",Rustico,3.5,,85 m2,,,,6717 Torre
1925,"CHF995,000.–",Row house,5.5,,149 m2,,2022,,6908 Torricella
1926,"CHF620,000.–",Single house,5,,150 m2,,2004,,1256 Troinex
1927,"CHF990,000.–",Single house,8.5,,228 m2,,1995,,1991 Turin (Salins)
1928,"CHF280,000.–",Single house,4,,85 m2,,1920,1992,"Schattenholz 1182, 9107 Urnäsch"
