,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton,population
801,3224000,Apartment,4.5,4,248.0,5.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
802,3300000,Apartment,5.5,GF,161.0,1.0,2012.0,2012.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
803,2300000,Duplex,4.5,GF,160.0,1.0,2005.0,2005.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
804,2318250,Apartment,4.5,6,210.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
805,2380000,Attic flat,5.5,5,190.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
806,3224000,Apartment,4.5,4,248.0,5.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
807,3300000,Apartment,5.5,GF,161.0,1.0,2012.0,2012.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
808,3600000,Apartment,6.0,5,400.0,1.0,2022.0,2022.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
809,3840000,Attic flat,4.5,5,241.0,5.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
810,4500000,Attic flat,5.5,GF,318.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
811,7494000,Apartment,8.0,5,359.0,2.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
812,8900000,Apartment,3.5,1,216.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
813,1500000,Apartment,3.5,GF,136.0,7.0,2015.0,2015.0,Lugano,6901,46.0101,8.96,Ticino,63185.0
814,415000,Apartment,3.5,7,80.0,1.0,1978.0,1978.0,Lugano,6912,45.981,8.9473,Ticino,63185.0
815,770000,Apartment,4.5,5,150.0,1.0,2001.0,2001.0,Lugano,6913,45.9704,8.9344,Ticino,63185.0
816,1150000,Apartment,3.5,1,115.0,3.0,2020.0,2020.0,Lugano,6932,46.009,8.9274,Ticino,63185.0
817,1270000,Apartment,4.5,1,125.0,3.0,2020.0,2020.0,Lugano,6932,46.009,8.9274,Ticino,63185.0
818,510000,Apartment,2.5,2,50.0,1.0,2015.0,2015.0,Lugano,6962,46.0129,8.9706,Ticino,63185.0
819,900000,Apartment,3.5,4,100.0,1.0,2009.0,2009.0,Lugano,6962,46.0129,8.9706,Ticino,63185.0
820,950000,Apartment,3.0,GF,157.0,1.0,2008.0,2008.0,Lugano,6962,46.0129,8.9706,Ticino,63185.0
821,1495000,Apartment,5.0,5,198.0,6.0,2002.0,2002.0,Lugano,6962,46.0129,8.9706,Ticino,63185.0
822,1550000,Apartment,4.5,GF,130.0,1.0,2012.0,2012.0,Lugano,6962,46.0129,8.9706,Ticino,63185.0
823,590000,Apartment,2.5,4,60.0,1.0,2016.0,2016.0,Lugano,6963,46.0198,8.980550000000001,Ticino,63185.0
824,590000,Apartment,2.5,4,60.0,1.0,2016.0,2016.0,Lugano,6963,46.0198,8.980550000000001,Ticino,63185.0
825,2050000,Attic flat,4.5,GF,174.0,1.0,2010.0,2010.0,Lugano,6963,46.0198,8.980550000000001,Ticino,63185.0
826,995000,Apartment,3.5,1,215.0,1.0,2022.0,2022.0,Lugano,6964,46.0325,8.9862,Ticino,63185.0
827,1245000,Apartment,4.5,3,263.0,1.0,2022.0,2022.0,Lugano,6964,46.0325,8.9862,Ticino,63185.0
828,685000,Apartment,2.5,GF,70.0,1.0,2006.0,2006.0,Lugano,6965,46.0423,8.9945,Ticino,63185.0
829,1230000,Apartment,5.5,GF,125.0,1.0,2021.0,2021.0,Lugano,6965,46.0423,8.9945,Ticino,63185.0
830,1280000,Duplex,5.5,GF,116.0,1.0,2021.0,2021.0,Lugano,6965,46.0423,8.9945,Ticino,63185.0
831,1300000,Apartment,5.0,3,105.0,1.0,1966.0,1966.0,Lutry,1095,46.4875,6.6881,Canton de Vaud,10289.0
832,750000,Apartment,3.5,GF,70.0,1.0,,,Manno,6928,46.0308,8.9194,Ticino,1324.0
833,640000,Apartment,3.5,1,,1.0,,,Maroggia,6817,45.9365,8.9711,Ticino,
834,366000,Apartment,2.5,GF,61.0,1.0,2022.0,2022.0,Martigny,1920,46.1072,7.07775,Canton du Valais,
835,370000,Apartment,2.5,3,62.0,1.0,2022.0,2022.0,Martigny,1920,46.1072,7.07775,Canton du Valais,
836,320000,Apartment,1.5,2,44.0,1.0,1971.0,1995.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
837,410000,Apartment,2.5,2,45.0,1.0,,,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
838,790000,Apartment,2.5,GF,68.0,5.0,2015.0,2015.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
839,885000,Apartment,3.5,GF,120.0,1.0,1974.0,1974.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
840,1450000,Attic flat,4.5,2,200.0,3.0,2015.0,2015.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
841,3000000,Apartment,5.5,2,200.0,1.0,2008.0,2016.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
842,265000,Apartment,2.5,GF,45.0,1.0,1980.0,1980.0,Massongex,1869,46.2363,6.9846,Canton du Valais,1785.0
843,430000,Apartment,4.5,1,,3.0,1994.0,1994.0,Meinisberg,2554,47.1614,7.3527,Canton de Berne,1303.0
844,510000,Apartment,2.5,1,64.0,1.0,2022.0,2022.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
845,410000,Apartment,2.5,2,45.0,1.0,,,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
846,790000,Apartment,2.5,GF,68.0,5.0,2015.0,2015.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
847,885000,Apartment,3.5,GF,120.0,1.0,1974.0,1974.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
848,1450000,Attic flat,4.5,2,200.0,3.0,2015.0,2015.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
849,3000000,Apartment,5.5,2,200.0,1.0,2008.0,2016.0,Massagno,6900,46.0126,8.951066666666668,Ticino,6227.0
850,265000,Apartment,2.5,GF,45.0,1.0,1980.0,1980.0,Massongex,1869,46.2363,6.9846,Canton du Valais,1785.0
851,430000,Apartment,4.5,1,,3.0,1994.0,1994.0,Meinisberg,2554,47.1614,7.3527,Canton de Berne,1303.0
852,510000,Apartment,2.5,1,64.0,1.0,2022.0,2022.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
853,990000,Attic flat,4.5,2,130.0,1.0,2022.0,2022.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
854,1050000,Apartment,4.5,GF,,1.0,2022.0,2022.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
855,1600000,Attic flat,5.5,GF,187.0,1.0,2012.0,2012.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
856,1600000,Attic flat,5.5,GF,187.0,1.0,2012.0,2012.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
857,1030000,Apartment,2.0,GF,83.0,1.0,2016.0,2016.0,Melide,6815,45.9564,8.9488,Ticino,1802.0
858,1130000,Apartment,3.5,GF,104.0,1.0,2017.0,2017.0,Melide,6815,45.9564,8.9488,Ticino,1802.0
859,1365000,Apartment,4.5,3,126.0,1.0,,,Melide,6815,45.9564,8.9488,Ticino,1802.0
860,1415000,Apartment,3.5,3,90.0,1.0,2016.0,2016.0,Melide,6815,45.9564,8.9488,Ticino,1802.0
861,2950000,Attic flat,7.5,GF,,1.0,,,Melide,6815,45.9564,8.9488,Ticino,1802.0
862,210000,Apartment,1.5,GF,42.0,1.0,2022.0,2022.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
863,550000,Apartment,2.5,1,,1.0,,,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
864,680000,Apartment,3.5,3,124.0,1.0,,,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
865,715000,Apartment,3.5,GF,93.0,1.0,2020.0,2020.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
866,790000,Apartment,4.5,2,200.0,1.0,,,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
867,830000,Duplex,5.0,GF,200.0,1.0,,,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
868,830000,Apartment,5.0,GF,200.0,1.0,,,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
869,1090000,Apartment,4.5,3,143.0,4.0,2019.0,2019.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
870,1160000,Apartment,5.5,GF,178.0,1.0,2020.0,2020.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
871,1160000,Apartment,4.5,3,152.0,4.0,2019.0,2019.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
872,630000,Apartment,2.5,4,66.0,1.0,2017.0,2017.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
873,640000,Apartment,3.5,2,102.0,4.0,1970.0,1970.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
874,760000,Apartment,4.5,1,105.0,1.0,2006.0,2006.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
875,890000,Apartment,3.5,2,85.0,1.0,2005.0,2005.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
876,1215000,Apartment,4.5,2,144.0,1.0,2017.0,2017.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
877,1590000,Terrace flat,3.5,5,140.0,1.0,1975.0,1975.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
878,2300000,Apartment,4.5,2,142.0,1.0,2014.0,2014.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
879,2440000,Apartment,4.5,4,257.0,1.0,2019.0,2019.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
880,2550000,Apartment,4.5,5,243.0,1.0,2019.0,2019.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
881,2565000,Attic flat,3.5,6,150.0,6.0,2020.0,2020.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
882,2630000,Apartment,4.5,6,230.0,1.0,2019.0,2019.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
883,661000,Apartment,5.5,GF,124.0,2.0,,,Mollens,3974,46.3164,7.5209,Canton du Valais,
884,706000,Apartment,4.5,2,102.0,1.0,,,Mollens,3974,46.3164,7.5209,Canton du Valais,
885,461900,Apartment,2.5,GF,60.0,1.0,2005.0,2012.0,Mollens VD,1146,46.5787,6.3553,Canton de Vaud,
886,380000,Apartment,2.5,3,60.0,1.0,1980.0,1980.0,Mollens VS,3974,46.3164,7.5209,Canton du Valais,
887,240000,Apartment,2.5,1,45.0,1.0,,,Moléson,1663,46.5883,7.0666,Canton de Fribourg,
888,3480000,Duplex,7.5,2,300.0,2.0,2010.0,2021.0,Mont-sur-Rolle,1185,46.4754,6.3364,Canton de Vaud,2654.0
889,1680000,Apartment,4.5,1,137.0,1.0,2012.0,2012.0,Montagnola,6926,45.9794,8.9143,Ticino,
890,1830000,Apartment,6.5,GF,195.0,1.0,2011.0,2011.0,Montagnola,6926,45.9794,8.9143,Ticino,
891,706000,Apartment,4.5,2,102.0,1.0,,,Mollens,3974,46.3164,7.5209,Canton du Valais,
892,461900,Apartment,2.5,GF,60.0,1.0,2005.0,2012.0,Mollens VD,1146,46.5787,6.3553,Canton de Vaud,
893,380000,Apartment,2.5,3,60.0,1.0,1980.0,1980.0,Mollens VS,3974,46.3164,7.5209,Canton du Valais,
894,240000,Apartment,2.5,1,45.0,1.0,,,Moléson,1663,46.5883,7.0666,Canton de Fribourg,
895,3480000,Duplex,7.5,2,300.0,2.0,2010.0,2021.0,Mont-sur-Rolle,1185,46.4754,6.3364,Canton de Vaud,2654.0
896,1680000,Apartment,4.5,1,137.0,1.0,2012.0,2012.0,Montagnola,6926,45.9794,8.9143,Ticino,
897,1830000,Apartment,6.5,GF,195.0,1.0,2011.0,2011.0,Montagnola,6926,45.9794,8.9143,Ticino,
898,2780000,Apartment,4.5,3,265.0,1.0,2004.0,2004.0,Montagnola,6926,45.9794,8.9143,Ticino,
899,4560000,Apartment,7.5,GF,269.0,2.0,2007.0,2007.0,Montagnola,6926,45.9794,8.9143,Ticino,
900,4590000,Apartment,5.5,2,253.0,1.0,2021.0,2021.0,Montagnola,6926,45.9794,8.9143,Ticino,
901,370000,Apartment,2.5,GF,71.0,1.0,,,Monthey,1870,46.2388,6.9258500000000005,Canton du Valais,17563.0
902,595000,Apartment,4.5,1,125.0,1.0,,,Monthey,1870,46.2388,6.9258500000000005,Canton du Valais,17563.0
903,890000,Attic flat,5.5,3,171.0,1.0,,,Monthey,1870,46.2388,6.9258500000000005,Canton du Valais,17563.0
904,680000,Apartment,3.5,1,82.0,1.0,1986.0,2000.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
905,860000,Apartment,3.5,3,80.0,1.0,2014.0,2014.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
906,1600000,Apartment,3.5,GF,104.0,1.0,2008.0,2008.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
907,1650000,Apartment,2.5,1,85.0,1.0,2019.0,2019.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
908,2250000,Apartment,3.5,2,140.0,1.0,2014.0,2014.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
909,2590000,Apartment,5.5,999,180.0,1.0,2003.0,2003.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
910,3900000,Apartment,6.5,999,219.0,1.0,2009.0,2009.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
911,340000,Apartment,3.5,4,66.0,1.0,,,Morbio Inferiore,6834,45.8497,9.0215,Ticino,4575.0
912,430000,Apartment,4.5,1,,1.0,,,Morbio Inferiore,6834,45.8497,9.0215,Ticino,4575.0
913,1250000,Apartment,3.5,2,113.0,4.0,,,Morcote,6922,45.9324,8.9082,Ticino,
914,1350000,Apartment,4.5,GF,133.0,1.0,1995.0,1995.0,Morcote,6922,45.9324,8.9082,Ticino,
915,525000,Apartment,3.5,GF,92.0,1.0,2022.0,2022.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
916,580000,Apartment,4.5,1,104.0,1.0,2022.0,2022.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
917,620000,Apartment,4.5,GF,104.0,1.0,2020.0,2020.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
918,450000,Apartment,2.5,GF,,1.0,,,Muralto,6600,46.1729,8.795375,Ticino,2683.0
919,1690000,Apartment,4.5,2,140.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
920,2320000,Apartment,4.5,1,192.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
921,4400000,Apartment,5.5,4,285.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
922,680000,Apartment,5.5,2,141.0,3.0,1988.0,1988.0,Oberentfelden,5036,47.3542,8.0413,Kanton Aargau,8360.0
923,750000,Roof flat,2.5,GF,75.0,1.0,1996.0,1996.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft,
924,850000,Apartment,3.5,GF,91.0,1.0,1982.0,1982.0,Orselina,6644,46.183,8.7953,Ticino,
925,1280000,Apartment,3.5,GF,120.0,1.0,2010.0,2010.0,Orselina,6644,46.183,8.7953,Ticino,
926,495000,Apartment,4.5,1,110.0,1.0,1967.0,2019.0,Orsières,1937,46.0286,7.1481,Canton du Valais,3183.0
927,340000,Apartment,3.5,4,66.0,1.0,,,Morbio Inferiore,6834,45.8497,9.0215,Ticino,4575.0
928,430000,Apartment,4.5,1,,1.0,,,Morbio Inferiore,6834,45.8497,9.0215,Ticino,4575.0
929,1250000,Apartment,3.5,2,113.0,4.0,,,Morcote,6922,45.9324,8.9082,Ticino,
930,1350000,Apartment,4.5,GF,133.0,1.0,1995.0,1995.0,Morcote,6922,45.9324,8.9082,Ticino,
931,525000,Apartment,3.5,GF,92.0,1.0,2022.0,2022.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
932,580000,Apartment,4.5,1,104.0,1.0,2022.0,2022.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
933,620000,Apartment,4.5,GF,104.0,1.0,2020.0,2020.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
934,450000,Apartment,2.5,GF,,1.0,,,Muralto,6600,46.1729,8.795375,Ticino,2683.0
935,1690000,Apartment,4.5,2,140.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
936,2320000,Apartment,4.5,1,192.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
937,4400000,Apartment,5.5,4,285.0,1.0,2015.0,2015.0,Muzzano,6933,45.9971,8.917,Ticino,
938,680000,Apartment,5.5,2,141.0,3.0,1988.0,1988.0,Oberentfelden,5036,47.3542,8.0413,Kanton Aargau,8360.0
939,750000,Roof flat,2.5,GF,75.0,1.0,1996.0,1996.0,Oberwil BL,4104,47.5169,7.5508,Kanton Basel-Landschaft,
940,850000,Apartment,3.5,GF,91.0,1.0,1982.0,1982.0,Orselina,6644,46.183,8.7953,Ticino,
941,1280000,Apartment,3.5,GF,120.0,1.0,2010.0,2010.0,Orselina,6644,46.183,8.7953,Ticino,
942,495000,Apartment,4.5,1,110.0,1.0,1967.0,2019.0,Orsières,1937,46.0286,7.1481,Canton du Valais,3183.0
943,599000,Duplex,6.5,3,190.0,5.0,1974.0,2016.0,Orsières,1937,46.0286,7.1481,Canton du Valais,3183.0
944,149000,Studio,1.5,1,28.0,1.0,1975.0,2021.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais,
945,265000,Apartment,2.5,3,57.0,1.0,1983.0,2021.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais,
946,626000,Apartment,3.5,GF,92.0,1.0,2022.0,2022.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais,
947,759000,Apartment,3.5,GF,91.0,1.0,2022.0,2022.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais,
948,325000,Apartment,1.0,2,36.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
949,450000,Apartment,2.5,8,64.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
950,1395000,Apartment,3.5,GF,127.0,1.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
951,1480000,Apartment,4.5,3,182.0,1.0,2015.0,2015.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
952,1490000,Apartment,3.5,2,100.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
953,2000000,Apartment,3.5,1,135.0,1.0,2014.0,2014.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
954,2050000,Apartment,4.5,8,180.0,1.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
955,2620000,Attic flat,4.5,6,201.0,1.0,2022.0,2022.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
956,2630000,Apartment,4.5,7,182.0,1.0,2008.0,2008.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
957,2640000,Apartment,5.5,4,260.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
958,3505000,Attic flat,5.5,6,269.0,1.0,2021.0,2021.0,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
959,3840000,Attic flat,4.5,5,241.0,5.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
960,3960000,Attic flat,4.5,5,241.0,5.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
961,7269000,Attic flat,6.5,GF,269.0,1.0,,,Paradiso,6900,46.0126,8.951066666666668,Ticino,4144.0
962,940000,Apartment,4.0,2,80.0,1.0,,,Perly,1258,46.1575,6.0889,Genève,
963,1595000,Apartment,5.0,1,126.0,1.0,2009.0,2009.0,Petit-Lancy,1213,46.1897,6.110633333333333,Genève,
964,1690000,Apartment,5.0,7,133.0,8.0,1970.0,1970.0,Petit-Lancy,1213,46.1897,6.110633333333333,Genève,
965,365000,Apartment,3.5,3,79.0,1.0,1971.0,1971.0,Pfeffikon (bei Rickenbach),5735,47.2459,8.165,Kanton Luzern,
966,1595000,Apartment,5.0,GF,129.0,1.0,1990.0,2022.0,Plan-les-Ouates,1228,46.1642,6.118,Genève,10656.0
967,805000,Apartment,3.5,GF,95.0,2.0,2021.0,2021.0,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
968,1000000,Apartment,3.5,GF,93.0,1.0,,,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
969,590000,Attic flat,3.5,GF,99.0,3.0,2017.0,2017.0,Ponte Tresa,6988,45.9707,8.8593,Ticino,
970,365000,Apartment,3.5,3,79.0,1.0,1971.0,1971.0,Pfeffikon (bei Rickenbach),5735,47.2459,8.165,Kanton Luzern,
971,1595000,Apartment,5.0,GF,129.0,1.0,1990.0,2022.0,Plan-les-Ouates,1228,46.1642,6.118,Genève,10656.0
972,805000,Apartment,3.5,GF,95.0,2.0,2021.0,2021.0,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
973,1000000,Apartment,3.5,GF,93.0,1.0,,,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
974,590000,Attic flat,3.5,GF,99.0,3.0,2017.0,2017.0,Ponte Tresa,6988,45.9707,8.8593,Ticino,
975,650000,Apartment,3.5,GF,120.0,1.0,1900.0,2003.0,Ponte Tresa,6988,45.9707,8.8593,Ticino,
976,710000,Apartment,4.5,GF,167.0,3.0,2017.0,2017.0,Ponte Tresa,6988,45.9707,8.8593,Ticino,
977,320000,Apartment,3.5,2,70.0,1.0,,2022.0,Porrentruy,2900,47.4213,7.071000000000001,Jura,6675.0
978,580000,Apartment,4.5,1,105.0,1.0,,,Porrentruy,2900,47.4213,7.071000000000001,Jura,6675.0
979,580000,Apartment,4.5,GF,109.0,1.0,,,Porrentruy,2900,47.4213,7.071000000000001,Jura,6675.0
980,2900000,Apartment,4.5,4,215.0,2.0,2013.0,2013.0,Porza,6948,46.027,8.9532,Ticino,1579.0
981,610000,Apartment,3.5,GF,89.0,1.0,2023.0,2023.0,Pragg-Jenaz,7231,46.9426,9.6953,Kanton Graubünden,
982,630000,Apartment,3.5,1,,1.0,2023.0,2023.0,Pragg-Jenaz,7231,46.9426,9.6953,Kanton Graubünden,
983,815000,Apartment,4.5,1,113.0,1.0,2022.0,2022.0,Pragg-Jenaz,7231,46.9426,9.6953,Kanton Graubünden,
984,830000,Apartment,4.5,GF,113.0,1.0,2023.0,2023.0,Pragg-Jenaz,7231,46.9426,9.6953,Kanton Graubünden,
985,577000,Apartment,2.5,GF,,3.0,2019.0,2019.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
986,698000,Apartment,3.0,2,82.0,4.0,2017.0,2017.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
987,950000,Apartment,3.5,GF,,4.0,2014.0,2014.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
988,1390000,Attic flat,4.5,GF,142.0,4.0,2018.0,2018.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
989,1590000,Apartment,5.5,GF,220.0,3.0,1978.0,1978.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
990,1700000,Apartment,4.5,2,202.0,1.0,,,Pregassona,6963,46.0198,8.980550000000001,Ticino,
991,1680000,Apartment,4.5,4,105.0,1.0,2021.0,2021.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud,2878.0
992,1690000,Apartment,4.5,1,105.0,1.0,2021.0,2021.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud,2878.0
993,1590000,Apartment,5.5,GF,220.0,3.0,1978.0,1978.0,Pregassona,6963,46.0198,8.980550000000001,Ticino,
994,1700000,Apartment,4.5,2,202.0,1.0,,,Pregassona,6963,46.0198,8.980550000000001,Ticino,
995,1680000,Apartment,4.5,4,105.0,1.0,2021.0,2021.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud,2878.0
996,1690000,Apartment,4.5,1,105.0,1.0,2021.0,2021.0,Puidoux,1070,46.4945,6.7779,Canton de Vaud,2878.0
997,815000,Apartment,3.0,GF,68.0,1.0,,,Puplinge,1241,46.2108,6.2322,Genève,2465.0
998,990000,Apartment,3.0,GF,78.0,1.0,,,Puplinge,1241,46.2108,6.2322,Genève,2465.0
999,1290000,Apartment,5.0,1,118.0,1.0,,,Puplinge,1241,46.2108,6.2322,Genève,2465.0
1000,1430000,Duplex,5.0,2,145.0,2.0,,,Puplinge,1241,46.2108,6.2322,Genève,2465.0
1001,195000,Apartment,4.5,1,120.0,1.0,,,Quinto,6775,46.4956,8.6951,Ticino,1026.0
1002,760000,Apartment,4.5,GF,147.0,1.0,,,Rancate,6862,45.8755,8.9705,Ticino,
1003,335000,Apartment,2.5,GF,52.0,3.0,,2022.0,Ranzo,6577,46.1152,8.7762,Ticino,
1004,360000,Apartment,3.5,1,83.0,1.0,1974.0,1974.0,Recherswil,4565,47.1598,7.6015,Kanton Solothurn,2009.0
1005,330000,Apartment,4.5,2,78.0,1.0,1960.0,2012.0,Rheineck,9424,47.4688,9.585,Kanton St. Gallen,3419.0
1006,330000,Apartment,3.5,2,61.0,1.0,1960.0,2020.0,Rheineck,9424,47.4688,9.585,Kanton St. Gallen,3419.0
1007,316350,Apartment,2.5,2,64.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1008,333569,Apartment,2.5,2,67.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1009,349031,Apartment,2.5,GF,62.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1010,425000,Apartment,2.5,GF,69.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1011,681673,Apartment,4.5,2,127.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1012,822000,Attic flat,4.5,3,139.0,1.0,2021.0,2021.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1013,1490000,Apartment,5.5,1,,4.0,,,Riehen,4125,47.5794,7.6512,Kanton Basel-Stadt,21448.0
1014,406400,Apartment,2.0,2,63.0,2.0,2022.0,2022.0,Riva San Vitale,6825,45.9043,8.9845,Ticino,2646.0
1015,580400,Apartment,3.0,GF,86.0,1.0,2022.0,2022.0,Riva San Vitale,6825,45.9043,8.9845,Ticino,2646.0
1016,580400,Apartment,3.0,2,86.0,1.0,2022.0,2022.0,Riva San Vitale,6825,45.9043,8.9845,Ticino,2646.0
1017,672000,Apartment,3.5,GF,106.0,1.0,2022.0,2022.0,Riva San Vitale,6825,45.9043,8.9845,Ticino,2646.0
1018,597600,Duplex,2.5,GF,83.0,1.0,2016.0,2016.0,Riva San Vitale,6826,45.9129,8.9645,Ticino,2646.0
1019,731100,Apartment,3.5,2,112.0,1.0,2016.0,2016.0,Riva San Vitale,6826,45.9129,8.9645,Ticino,2646.0
1020,746000,Apartment,3.5,2,117.0,1.0,2016.0,2016.0,Riva San Vitale,6826,45.9129,8.9645,Ticino,2646.0
1021,1370000,Apartment,3.5,GF,124.0,1.0,2019.0,2019.0,Riva San Vitale,6826,45.9129,8.9645,Ticino,2646.0
1022,520000,Attic flat,3.5,GF,76.0,1.0,2010.0,2010.0,Roche,1852,46.3598,6.9252,Canton de Vaud,1647.0
